GeneID,gene_type,locus,strand,sex-linked,avg ICRA,avg UCRA,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
MEX3A,mRNA,NW_005054546.1:388725-389566,-,-,0,0,-3.321928095,0,0,0.906347648,NA,no,0,0,0
MFAP2,mRNA,NW_005054475.1:839508-854708,-,-,0,0,-3.321928095,0,0,0.88182409,NA,no,0,0,0
MFRP,mRNA,NW_005054593.1:31043-34776,-,-,0,0,-3.321928095,0,0,0.90995638,NA,no,0,0,0
MFSD4A,mRNA,NW_005054472.1:73130-88336,+,-,0,0,-3.321928095,0,0,0.657406066,NA,no,0,0,0
MGAT4C,mRNA,NW_005054331.1:745606-869154,-,-,0,0,-3.321928095,0,0,0.870570028,NA,no,0,0,0
MGST2,mRNA,NW_005054453.1:211480-241597,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
MINAR1,mRNA,NW_005054313.1:1182576-1193850,+,-,0,0,-3.321928095,0,0,0.797282589,NA,no,0,0,0
MINAR2,mRNA,NW_005054355.1:2950897-2963259,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
MKX,mRNA,NW_005054360.1:1673186-1724090,-,-,0,0,-3.321928095,0,0,0.801733037,NA,no,0,0,0
MLANA,mRNA,NW_005054390.1:818648-825354,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
MLC1,mRNA,NW_005054324.1:6171815-6186285,+,-,0,0,-3.321928095,0,0,0.925168573,NA,no,0,0,0
MLIP,mRNA,NW_005054460.1:425211-529244,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
MMD2,mRNA,NW_005054319.1:609292-614784,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
MMP16,mRNA,NW_005054344.1:2235276-2402448,-,-,0,0,-3.321928095,0,0,0.980119613,NA,no,0,0,0
MMP17,mRNA,NW_005054362.1:6765-29017,-,-,0,0,-3.321928095,0,0,0.975780848,NA,no,0,0,0
MOGAT2,mRNA,NW_005054397.1:804806-833251,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
MOXD1,mRNA,NW_005054392.1:2639344-2693720,+,-,0,0,-3.321928095,0,0,0.980117689,NA,no,0,0,0
MSGN1,mRNA,NW_005054318.1:2825595-2826007,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
MSRB2,mRNA,NW_005054307.1:12536171-12544830,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
MSTN,mRNA,NW_005054298.1:28802822-28809746,+,-,0,0,-3.321928095,0,0,0.964835773,NA,no,0,0,0
MTNR1A,mRNA,NW_005054297.1:17599190-17670540,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
MTNR1B,mRNA,NW_005054302.1:10688400-10709987,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
MUC16,mRNA,NW_005054551.1:15156-22526,+,-,0,0,-3.321928095,0,0,0.960294513,NA,no,0,0,0
MUC5AC,mRNA,NW_005054312.1:9849422-9895189,+,-,0,0,-3.321928095,0,0,0.761053027,NA,no,0,0,0
MUC6,mRNA,NW_005054312.1:9593762-9635902,-,-,0,0,-3.321928095,0,0,0.974520491,NA,no,0,0,0
MYADML2,mRNA,NW_005054578.1:232953-235826,+,-,0,0,-3.321928095,0,0,0.870570028,NA,no,0,0,0
MYBPC1,mRNA,NW_005054326.1:4816918-4888329,-,-,0,0,-3.321928095,0,0,0.855504394,NA,no,0,0,0
MYF5,mRNA,NW_005054310.1:1388552-1389381,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
MYF6,mRNA,NW_005054310.1:1395262-1396913,-,-,0,0,-3.321928095,0,0,0.870570028,NA,no,0,0,0
MYL10,mRNA,NW_005054387.1:283988-306283,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
MYL3,mRNA,NW_005054466.1:659312-674678,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
MYLK4,mRNA,NW_005054397.1:1608430-1639931,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
MYO16,mRNA,NW_005054315.1:1243036-1569153,+,-,0,0,-3.321928095,0,0,0.925165698,NA,no,0,0,0
MYO1H,mRNA,NW_005054362.1:4059234-4086890,+,-,0,0,-3.321928095,0,0,0.870570503,NA,no,0,0,0
MYO3B,mRNA,NW_005054298.1:17949948-18141934,+,-,0,0,-3.321928095,0,0,0.960402299,NA,no,0,0,0
MYOCD,mRNA,NW_005054654.1:11478-45669,+,-,0,0,-3.321928095,0,0,0.980119132,NA,no,0,0,0
MYOD1,mRNA,NW_005054410.1:2506938-2510561,+,-,0,0,-3.321928095,0,0,0.90995638,NA,no,0,0,0
MYOG,mRNA,NW_005054425.1:366516-371522,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
MYOM3,mRNA,NW_005054436.1:1150893-1172368,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
MYOT,mRNA,NW_005054308.1:4563711-4601734,+,-,0,0,-3.321928095,0,0,0.855505341,NA,no,0,0,0
MYOZ1,mRNA,NW_005054300.1:12305228-12318745,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
MYOZ2,mRNA,NW_005054435.1:154999-172213,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
MYOZ3,mRNA,NW_005054308.1:6137057-6142632,+,-,0,0,-3.321928095,0,0,0.818160175,NA,no,0,0,0
MYPN,mRNA,NW_005054515.1:948881-983362,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
MYRFL,mRNA,NW_005054310.1:5669437-5709075,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
NALCN,mRNA,NW_005054363.1:3364647-3582123,-,-,0,0,-3.321928095,0,0,0.961334523,NA,no,0,0,0
NAT8L,mRNA,NW_005054372.1:266018-298281,+,-,0,0,-3.321928095,0,0,0.964838658,NA,no,0,0,0
NCAM2,mRNA,NW_005054492.1:137189-411327,+,-,0,0,-3.321928095,0,0,0.980117689,NA,no,0,0,0
NCMAP,mRNA,NW_005054436.1:1032119-1040611,-,-,0,0,-3.321928095,0,0,0.957439107,NA,no,0,0,0
NDNF,mRNA,NW_005054435.1:644007-666181,-,-,0,0,-3.321928095,0,0,0.976375883,NA,no,0,0,0
NDP,mRNA,NW_005054563.1:667485-687005,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NDRG4,mRNA,NW_005054343.1:4527299-4545149,+,-,0,0,-3.321928095,0,0,0.870571928,NA,no,0,0,0
NEGR1,mRNA,NW_005054529.1:553189-652551,+,-,0,0,-3.321928095,0,0,0.89868117,NA,no,0,0,0
NETO1,mRNA,NW_005054311.1:10780955-10845181,+,-,0,0,-3.321928095,0,0,0.827471713,NA,no,0,0,0
NETO2,mRNA,NW_005054408.1:2442556-2471584,-,-,0,0,-3.321928095,0,0,0.909955085,NA,no,0,0,0
NEUROD1,mRNA,NW_005054298.1:22166142-22176543,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NEUROD2,mRNA,NW_005054625.1:116324-131861,-,-,0,0,-3.321928095,0,0,0.980120094,NA,no,0,0,0
NEUROD6,mRNA,NW_005054538.1:420433-423907,-,-,0,0,-3.321928095,0,0,0.980117689,NA,no,0,0,0
NGF,mRNA,NW_005054472.1:1038566-1042861,-,-,0,0,-3.321928095,0,0,0.801733037,NA,no,0,0,0
NINJ2,mRNA,NW_005054326.1:798066-841172,+,-,0,0,-3.321928095,0,0,0.909955424,NA,no,0,0,0
NIPAL2,mRNA,NW_005054353.1:515243-562650,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NKAIN2,mRNA,NW_005054306.1:9793044-10077056,+,-,0,0,-3.321928095,0,0,0.980120094,NA,no,0,0,0
NKX2-1,mRNA,NW_005054301.1:7729646-7736893,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NKX2-5,mRNA,NW_005054308.1:10242917-10244689,+,-,0,0,-3.321928095,0,0,0.84619754,NA,no,0,0,0
NKX6-2,mRNA,NW_005054506.1:180160-182860,+,-,0,0,-3.321928095,0,0,0.90995925,NA,no,0,0,0
NLGN1,mRNA,NW_005054309.1:6795358-7109478,-,-,0,0,-3.321928095,0,0,0.870571453,NA,no,0,0,0
NLGN4X,mRNA,NW_005054382.1:3035689-3195186,+,-,0,0,-3.321928095,0,0,0.73791337,NA,no,0,0,0
NMBR,mRNA,NW_005054316.1:5037879-5054931,-,-,0,0,-3.321928095,0,0,0.925167136,NA,no,0,0,0
NMNAT2,mRNA,NW_005054357.1:3582566-3606183,-,-,0,0,-3.321928095,0,0,0.980119132,NA,no,0,0,0
NMS,mRNA,NW_005054315.1:8024569-8030957,-,-,0,0,-3.321928095,0,0,0.801733037,NA,no,0,0,0
NMU,mRNA,NW_005054297.1:14067089-14077976,-,-,0,0,-3.321928095,0,0,0.797283055,NA,no,0,0,0
NMUR2,mRNA,NW_005054308.1:6621957-6629805,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NOBOX,mRNA,NW_005054426.1:235855-247526,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NOG,mRNA,NW_005054395.1:1422635-1424475,+,-,0,0,-3.321928095,0,0,0.925167136,NA,no,0,0,0
NOL4,mRNA,NW_005054305.1:6542696-6724435,-,-,0,0,-3.321928095,0,0,0.964835292,NA,no,0,0,0
NOX3,mRNA,NW_005054316.1:7503059-7542388,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NOX4,mRNA,NW_005054302.1:12083714-12184165,+,-,0,0,-3.321928095,0,0,0.797282,NA,no,0,0,0
NOXO1,mRNA,NW_005054399.1:1529149-1533617,-,-,0,0,-3.321928095,0,0,0.721477859,NA,no,0,0,0
NPAS2,mRNA,NW_005054315.1:7794879-7848478,-,-,0,0,-3.321928095,0,0,0.980119132,NA,no,0,0,0
NPAS3,mRNA,NW_005054301.1:8778398-9287439,-,-,0,0,-3.321928095,0,0,0.976994527,NA,no,0,0,0
NPBWR1,mRNA,NW_005054305.1:9585558-9587227,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NPBWR2,mRNA,NW_005054337.1:1586069-1589162,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NPFFR1,mRNA,NW_005054594.1:117804-121907,+,-,0,0,-3.321928095,0,0,0.855504868,NA,no,0,0,0
NPHS2,mRNA,NW_005054493.1:522969-528621,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NPNT,mRNA,NW_005054304.1:14564381-14613124,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
NPPA,mRNA,NW_005054446.1:1402435-1405271,+,-,0,0,-3.321928095,0,0,0.756659607,NA,no,0,0,0
NPR3,mRNA,NW_005054480.1:294338-326831,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
NPS,mRNA,NW_005054369.1:2699149-2701131,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NPSR1,mRNA,NW_005054361.1:27502-119362,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
NPVF,mRNA,NW_005054333.1:4341144-4344848,+,-,0,0,-3.321928095,0,0,0.785776221,NA,no,0,0,0
NPY,mRNA,NW_005054333.1:4701368-4710160,-,-,0,0,-3.321928095,0,0,0.980119613,NA,no,0,0,0
NPY1R,mRNA,NW_005054297.1:25932998-25934716,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NPY2R,mRNA,NW_005054297.1:28669399-28673164,-,-,0,0,-3.321928095,0,0,0.925168094,NA,no,0,0,0
NPY5R,mRNA,NW_005054297.1:25916716-25921635,-,-,0,0,-3.321928095,0,0,0.980119132,NA,no,0,0,0
NR0B1,mRNA,NW_005054540.1:620550-708288,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NR0B2,mRNA,NW_005054328.1:3336793-3342488,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NR1H4,mRNA,NW_005054331.1:5819951-5855856,+,-,0,0,-3.321928095,0,0,0.940644467,NA,no,0,0,0
NR2E1,mRNA,NW_005054306.1:2870254-2886999,+,-,0,0,-3.321928095,0,0,0.90995638,NA,no,0,0,0
NR2E3,mRNA,NW_005054398.1:2213078-2216551,+,-,0,0,-3.321928095,0,0,0.925167615,NA,no,0,0,0
NR2F1,mRNA,NW_005054352.1:2222350-2227238,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NRG3,mRNA,NW_005054300.1:17599888-17823933,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NRG4,mRNA,NW_005054313.1:9006337-9022133,-,-,0,0,-3.321928095,0,0,0.964834811,NA,no,0,0,0
NRIP2,mRNA,NW_005054444.1:1481504-1494906,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NSUN7,mRNA,NW_005054297.1:9981123-9995579,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
NTN1,mRNA,NW_005054457.1:871171-955864,-,-,0,0,-3.321928095,0,0,0.90995638,NA,no,0,0,0
NTN3,mRNA,NW_005054383.1:594112-617120,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
NTRK2,mRNA,NW_005054323.1:194343-373433,-,-,0,0,-3.321928095,0,0,0.956993845,NA,no,0,0,0
NTS,mRNA,NW_005054331.1:707754-716219,+,-,0,0,-3.321928095,0,0,0.855504394,NA,no,0,0,0
NUP62CL,mRNA,NW_005058449.1:112-1754,-,-,0,0,-3.321928095,0,0,0.980119132,NA,no,0,0,0
NWD2,mRNA,NW_005054297.1:8840827-8874040,+,-,0,0,-3.321928095,0,0,0.980119132,NA,no,0,0,0
NXPH1,mRNA,NW_005054307.1:4427670-4563159,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NXPH2,mRNA,NW_005054298.1:3954657-3988858,+,-,0,0,-3.321928095,0,0,0.909955902,NA,no,0,0,0
NXPH4,mRNA,NW_005054605.1:455136-456467,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
NYAP2,mRNA,NW_005054371.1:1088322-1222336,+,-,0,0,-3.321928095,0,0,0.964740941,NA,no,0,0,0
OC90,mRNA,NW_005054394.1:254605-276841,-,-,0,0,-3.321928095,0,0,0.827471713,NA,no,0,0,0
OCA2,mRNA,NW_005054342.1:4847804-5009332,+,-,0,0,-3.321928095,0,0,0.801732104,NA,no,0,0,0
OFCC1,mRNA,NW_005054376.1:2645708-2803998,-,-,0,0,-3.321928095,0,0,0.911583432,NA,no,0,0,0
OGN,mRNA,NW_005054339.1:24079-36378,-,-,0,0,-3.321928095,0,0,0.90995638,NA,no,0,0,0
OLFM1,mRNA,NW_005054329.1:2851782-2885843,-,-,0,0,-3.321928095,0,0,0.800394318,NA,no,0,0,0
OLFM4,mRNA,NW_005054322.1:988230-1010982,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
OLFML3,mRNA,NW_005054472.1:750760-752680,+,-,0,0,-3.321928095,0,0,0.768754563,NA,no,0,0,0
OLIG3,mRNA,NW_005054316.1:3365978-3368581,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
OMD,mRNA,NW_005054339.1:45791-50082,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
OMP,mRNA,NW_005054444.1:440659-442021,-,-,0,0,-3.321928095,0,0,0.964835292,NA,no,0,0,0
OPN1SW,mRNA,NW_005054687.1:74661-77446,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
OPN4,mRNA,NW_005054300.1:18883668-18901660,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
OPN5,mRNA,NW_005054306.1:2006834-2023896,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
OPRK1,mRNA,NW_005054305.1:9644784-9665978,-,-,0,0,-3.321928095,0,0,0.90995638,NA,no,0,0,0
OPRL1,mRNA,NW_005054337.1:1600576-1611047,-,-,0,0,-3.321928095,0,0,0.870570028,NA,no,0,0,0
OPRM1,mRNA,NW_005054316.1:8114822-8124175,-,-,0,0,-3.321928095,0,0,0.909955902,NA,no,0,0,0
OSR1,mRNA,NW_005054318.1:2036722-2045271,+,-,0,0,-3.321928095,0,0,0.711058376,NA,no,0,0,0
OSR2,mRNA,NW_005054353.1:785010-787822,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
OSTN,mRNA,NW_005054309.1:1091621-1105582,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
OTOF,mRNA,NW_005054666.1:28823-91064,-,-,0,0,-3.321928095,0,0,0.879404497,NA,no,0,0,0
OTOG,mRNA,NW_005054410.1:2310161-2404207,+,-,0,0,-3.321928095,0,0,0.925167615,NA,no,0,0,0
OTOL1,mRNA,NW_005054309.1:10231631-10236551,-,-,0,0,-3.321928095,0,0,0.925167136,NA,no,0,0,0
OTOP1,mRNA,NW_005054470.1:103822-116898,-,-,0,0,-3.321928095,0,0,0.980119613,NA,no,0,0,0
OTOP3,mRNA,NW_005054370.1:2947122-2952799,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
OTOS,mRNA,NW_005054388.1:865032-868438,-,-,0,0,-3.321928095,0,0,0.980119132,NA,no,0,0,0
OTX1,mRNA,NW_005054396.1:271355-274114,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
OTX2,mRNA,NW_005054303.1:12851038-12854420,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
OXGR1,mRNA,NW_005054363.1:1526051-1527016,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
P2RY4,mRNA,NW_005054456.1:12354-13481,+,-,0,0,-3.321928095,0,0,0.801733037,NA,no,0,0,0
P3H2,mRNA,NW_005054309.1:1380467-1442642,+,-,0,0,-3.321928095,0,0,0.925167615,NA,no,0,0,0
PAPPA,mRNA,NW_005054358.1:3400498-3578778,+,-,0,0,-3.321928095,0,0,0.964835773,NA,no,0,0,0
PAPPA2,mRNA,NW_005054560.1:204597-296537,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PAX2,mRNA,NW_005054300.1:11145487-11235697,+,-,0,0,-3.321928095,0,0,0.737912914,NA,no,0,0,0
PAX3,mRNA,NW_005054371.1:113059-186805,-,-,0,0,-3.321928095,0,0,0.979426167,NA,no,0,0,0
PAX6,mRNA,NW_005054429.1:83251-94352,+,-,0,0,-3.321928095,0,0,0.980120094,NA,no,0,0,0
PAX7,mRNA,NW_005054475.1:1167536-1318957,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PAX9,mRNA,NW_005054301.1:7607343-7628634,-,-,0,0,-3.321928095,0,0,0.853926399,NA,no,0,0,0
PCARE,mRNA,NW_005054550.1:13379-21969,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PCBD1,mRNA,NW_005054631.1:50600-52919,-,-,0,0,-3.321928095,0,0,0.980120576,NA,no,0,0,0
PCDH10,mRNA,NW_005054528.1:24558-115958,-,-,0,0,-3.321928095,0,0,0.964834811,NA,no,0,0,0
PCDH11X,mRNA,NW_005054349.1:2242570-2666964,-,-,0,0,-3.321928095,0,0,0.71852168,NA,no,0,0,0
PCDH15,mRNA,NW_005054508.1:554206-1072562,-,-,0,0,-3.321928095,0,0,0.763205492,NA,no,0,0,0
PCDH20,mRNA,NW_005054418.1:1150056-1154951,+,-,0,0,-3.321928095,0,0,0.855504868,NA,no,0,0,0
PCDH9,mRNA,NW_005054433.1:697011-1363256,+,-,0,0,-3.321928095,0,0,0.90995638,NA,no,0,0,0
PCSK9,mRNA,NW_005054345.1:2485826-2491043,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PDC,mRNA,NW_005054357.1:4509100-4528689,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PDCL2,mRNA,NW_005054297.1:14061076-14066319,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PDE3A,mRNA,NW_005054588.1:294564-366281,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PDE6C,mRNA,NW_005054300.1:8115963-8141877,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PDE8B,mRNA,NW_005054440.1:1239097-1279807,-,-,0,0,-3.321928095,0,0,0.901698057,NA,no,0,0,0
PDE9A,mRNA,NW_005054438.1:1039755-1098533,-,-,0,0,-3.321928095,0,0,0.945904388,NA,no,0,0,0
PDGFA,mRNA,NW_005054319.1:2920171-2950539,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
PDGFRA,mRNA,NW_005054297.1:13656371-13692991,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
PDGFRL,mRNA,NW_005054297.1:16224623-16239330,+,-,0,0,-3.321928095,0,0,0.97040858,NA,no,0,0,0
PDILT,mRNA,NW_005054319.1:4709728-4733219,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PDPN,mRNA,NW_005054446.1:981262-996276,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
PDX1,mRNA,NW_005054302.1:836113-839749,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
PDYN,mRNA,NW_005054337.1:2230922-2235325,+,-,0,0,-3.321928095,0,0,0.723702716,NA,no,0,0,0
PDZD2,mRNA,NW_005054480.1:825507-962426,+,-,0,0,-3.321928095,0,0,0.560761569,NA,no,0,0,0
PDZK1,mRNA,NW_005054338.1:3334298-3341952,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PENK,mRNA,NW_005054305.1:10882566-10886946,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
PERM1,mRNA,NW_005054450.1:446164-472846,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PGBD5,mRNA,NW_005054348.1:4303670-4341035,-,-,0,0,-3.321928095,0,0,0.890504714,NA,no,0,0,0
PGC,mRNA,NW_005054512.1:981058-987739,-,-,0,0,-3.321928095,0,0,0.667023154,NA,no,0,0,0
PGPEP1L,mRNA,NW_005054366.1:150354-159532,+,-,0,0,-3.321928095,0,0,0.909955902,NA,no,0,0,0
PHF24,mRNA,NW_005054471.1:559490-562510,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PHYHIP,mRNA,NW_005054703.1:97180-100916,+,-,0,0,-3.321928095,0,0,0.980119132,NA,no,0,0,0
PHYHIPL,mRNA,NW_005054389.1:2286651-2340954,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PI15,mRNA,NW_005054525.1:308479-335223,+,-,0,0,-3.321928095,0,0,0.90995638,NA,no,0,0,0
PIANP,mRNA,NW_005054320.1:7985448-7996482,-,-,0,0,-3.321928095,0,0,0.90995638,NA,no,0,0,0
PIEZO2,mRNA,NW_005054350.1:4321096-4557317,+,-,0,0,-3.321928095,0,0,0.991293312,NA,no,0,0,0
PIGZ,mRNA,NW_005054465.1:1131364-1133974,-,-,0,0,-3.321928095,0,0,0.965490147,NA,no,0,0,0
PIK3C2G,mRNA,NW_005054384.1:2551081-2742352,+,-,0,0,-3.321928095,0,0,0.881605384,NA,no,0,0,0
PIRT,mRNA,NW_005054457.1:618768-623792,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PITX1,mRNA,NW_005054308.1:3268038-3274600,-,-,0,0,-3.321928095,0,0,0.870570028,NA,no,0,0,0
PIWIL1,mRNA,NW_005054362.1:514399-526038,-,-,0,0,-3.321928095,0,0,0.908506358,NA,no,0,0,0
PJVK,mRNA,NW_005054298.1:21035148-21042908,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PKD1L2,mRNA,NW_005054503.1:1076466-1112381,+,-,0,0,-3.321928095,0,0,0.964838658,NA,no,0,0,0
PKHD1,mRNA,NW_005054377.1:1746880-1985506,-,-,0,0,-3.321928095,0,0,0.925167136,NA,no,0,0,0
PKP3,mRNA,NW_005054416.1:2002443-2010664,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
PLA1A,mRNA,NW_005054320.1:5647666-5664229,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PLCXD3,mRNA,NW_005054401.1:2508504-2535830,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
PLCZ1,mRNA,NW_005054384.1:2745560-2790762,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PLD5,mRNA,NW_005054299.1:13601079-13767080,-,-,0,0,-3.321928095,0,0,0.822504076,NA,no,0,0,0
PLEKHH1,transcript,NW_005054301.1:15896159-15941742,-,-,0,0,-3.321928095,0,0,0.70266914,NA,no,0,0,0
PLEKHH2,mRNA,NW_005054299.1:7491432-7546456,+,-,0,0,-3.321928095,0,0,0.925168094,NA,no,0,0,0
PLEKHN1,mRNA,NW_005054450.1:474113-493435,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
PLEKHS1,mRNA,NW_005054300.1:481471-494228,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PLN,mRNA,NW_005054306.1:7400466-7407759,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PLPP4,mRNA,NW_005054451.1:151075-196098,-,-,0,0,-3.321928095,0,0,0.909957815,NA,no,0,0,0
PLPPR4,mRNA,NW_005054336.1:4882400-4900245,+,-,0,0,-3.321928095,0,0,0.870570028,NA,no,0,0,0
PLXNA4,mRNA,NW_005054430.1:6816-246987,-,-,0,0,-3.321928095,0,0,0.870570028,NA,no,0,0,0
PNP,mRNA,NW_005054343.1:3232525-3242169,+,-,0,0,-3.321928095,0,0,0.925168094,NA,no,0,0,0
PNPLA1,mRNA,NW_005054472.1:1381797-1391344,+,-,0,0,-3.321928095,0,0,0.855504868,NA,no,0,0,0
POF1B,mRNA,NW_005054349.1:4082616-4099252,+,-,0,0,-3.321928095,0,0,0.90995441,NA,no,0,0,0
POMC,mRNA,NW_005055831.1:5-280,+,-,0,0,-3.321928095,0,0,0.90995638,NA,no,0,0,0
POSTN,mRNA,NW_005054322.1:7280352-7311075,+,-,0,0,-3.321928095,0,0,0.980119132,NA,no,0,0,0
POU4F1,mRNA,NW_005054327.1:2769438-2774747,+,-,0,0,-3.321928095,0,0,0.870571453,NA,no,0,0,0
POU6F2,mRNA,NW_005054393.1:369328-617397,+,-,0,0,-3.321928095,0,0,0.925167136,NA,no,0,0,0
PPFIA2,mRNA,NW_005054310.1:931825-1219109,+,-,0,0,-3.321928095,0,0,0.960294513,NA,no,0,0,0
PPP1R14D,mRNA,NW_005054312.1:1867535-1874304,+,-,0,0,-3.321928095,0,0,0.925167136,NA,no,0,0,0
PPP1R17,mRNA,NW_005054439.1:1741891-1752608,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PPP1R3A,mRNA,NW_005054411.1:2539041-2565801,-,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PPP1R3C,mRNA,NW_005054300.1:8514379-8517062,+,-,0,0,-3.321928095,0,0,0.855504868,NA,no,0,0,0
PPP2R2B,mRNA,NW_005054308.1:12270777-12285637,-,-,0,0,-3.321928095,0,0,0.845014252,NA,no,0,0,0
PPP2R2C,mRNA,NW_005054470.1:1206313-1340482,-,-,0,0,-3.321928095,0,0,0.912154026,NA,no,0,0,0
PRDM12,mRNA,NW_005054329.1:4770945-4778394,-,-,0,0,-3.321928095,0,0,0.98011817,NA,no,0,0,0
PRDM13,mRNA,NW_005054305.1:14226834-14236969,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PRDM14,mRNA,NW_005054346.1:1379673-1386057,+,-,0,0,-3.321928095,0,0,NA,NA,no,0,0,0
PRDM16,mRNA,NW_005054449.1:1231485-1538392,+,-,0,0,-3.321928095,0,0,0.835735009,NA,no,0,0,0
